labelId,labelName,status,websiteUrl,producer,hasSpecialization,hasCountry
76,avantgarde music,active,http://www.avantgardemusic.com/,"[3540399369, 3540406712, 6686, 3540394218, 3540303797, 3540312172, 3540491636, 3540327677, 3540475413, 2127, 3540462830, 3540521616, 20165, 3540410063, 3540377439, 3540514699, 3540405754, 120919, 10771, 3540458047, 12303, 36220, 3540510572, 3540422060, 3540398601, 3540398318, 3540474264, 2128, 3540489353, 3540365541, 3540381755, 3540410333, 3540335890, 3540411446, 3540493153, 3540389010, 3540399259, 3540303400, 3540484242, 3540405065, 9574, 3540317445, 30989, 3540495260, 3540473988, 26022, 3540491265, 2334, 3540477173, 3540495153, 3540446719, 7748, 19308, 3540399388, 15555, 3540502461, 122036, 28331, 68155, 3540545628, 22384, 3540425739, 7722, 3540420570, 3540483161, 3540451782, 3540424695, 3540444625, 3540363931, 3540365098, 109801, 3540331201, 3540408749, 3540492755, 3540493962, 25900, 3540429369, 3540388866, 3540395803, 3540497029, 3540353575, 3540412087, 3540429356, 3540281814, 3540457967, 3540371411, 3540367865, 3540359386, 113442, 3540491892, 3540515203, 3540447504, 3540500912, 3540458411, 3540383636, 105555, 3540314566, 3664, 3540352868, 3540448198]","['black metal', 'ambient doom metal', 'avant-garde metal']",12
77,displeased records,closed,http://facebook.com/displeasedrecords,"[14943, 4549, 10463, 7747]","['black metal', 'death metal', 'doom metal', 'gothic metal', 'thrash metal']",41
79,e.e.e. recordings,active,http://eeerecordings.storenvy.com/,"[27799, 76022, 102478, 3540479093, 3540262717, 109826, 78659, 3540322993]","['black metal', 'ambient doom metal']",1
81,war productions,active,http://www.war-productions.org/,"[3540452175, 3540466730, 76801, 3540376164, 3540501196, 3540367089, 3540255159, 3540323579, 3540317501, 3540256355, 27473, 3540498544, 3540276943, 3540370949, 15421, 17075]","['black metal', 'death metal', 'doom metal']",18
82,combat records,active,https://combatrecs.com,"[27728, 3540372636, 6284, 3540473302, 3540336391, 3540362360, 722, 1123]","['thrash metal', 'death metal', 'death metal with hardcore']",1
83,prophecy productions,active,http://www.prophecy.de/,"[292, 3540497444, 3540386945, 1122, 3540476535, 3540461109, 3540396249, 9964, 11560, 3540456740, 2374, 3540418945, 3540508724, 3540503184, 2345, 3540470085, 1071, 92603, 16229, 3540372392, 3540514223, 3540531232, 3540422234, 3540397696, 3540388072, 3540477090, 11472, 118049, 3540347154, 4866, 41476, 288, 83584, 16799, 3540466104, 3540, 73422, 718, 3540465125, 3540426943, 15041, 19280, 2085, 3540502304, 7031, 3540380639, 3540467530, 3540405776]","['black metal', 'gothic metal', 'doom metal', 'avant-garde metal', 'neofolk black metal', 'black metal with post-rock influences']",5
84,bizarre leprous production,active,http://www.bizarreleprous.cz/,"[3540474128, 47896, 3540462853, 3540508243, 3540483975, 31698, 7325, 3540356663, 3540489965, 2441, 1152, 3540408797, 8572, 2347, 3847, 3540481423, 106122, 33797, 3540274145, 3540469398, 11891, 3540360443, 3540414677, 3540441457, 4901, 3540515767, 3540404652, 3540376532, 3110, 63996, 3540413896, 3540457337, 3540521628, 10491, 22539, 3540390859, 3540303678, 113446, 3540530128, 3540414076, 3540469050, 4372, 3540282682, 3540437897, 3540465455, 105174, 61424, 36624, 3540375751, 3540414240, 3540359361, 56763, 3540393091, 3540485002, 3540386195, 3540391951, 3540467662, 3540496730, 26603, 3540296756, 91133, 3540320175]","['death metal with grindcore', 'goregrind with doom metal elements', 'brutal death metal']",51
85,irond records,active,http://www.irond.ru/,"[101978, 1660, 37378]","['black metal', 'death metal', 'gothic metal', 'doom metal', 'thrash metal']",14
86,coyote records,active,http://coyoterecords.ru/,"[87704, 3540416106, 3540451683, 22675, 76556, 3929, 3540453186, 3540387005, 3540355150, 3540331890, 3540481887, 3540498480, 3540494933, 3540380707, 3540486431, 3540324172, 3540478097, 3540348996, 58388, 3540415265, 38064, 3540268134, 3540373526, 3540316920, 68408, 3540278981, 3540527098, 3540355027, 3540328979, 3540344202, 114554, 3540432649, 3540473679, 3540494429, 123784, 3540490714, 91320, 3540407764, 3540454464, 3540279538, 3540261665, 3540441422, 3540429957, 3540547229, 101862, 3540364608, 3540316491, 3540528186, 3540437310, 3540484714, 22582, 3540488671, 3540346561, 3540482466, 9429, 3540374196, 3540526227, 3540446887, 3540539215, 3540390068, 3540437844, 3540461236, 3540497700, 3540276191, 3540553034, 3540471772, 3540517570, 3540402401, 3540473009, 96229, 3540364758, 2513, 83918, 64159, 51888, 3540451595, 3540299206, 86399, 3540470943, 2395, 3540495369, 25929, 3540486383, 3540267036, 3540426453, 3540451242, 3540411093, 106020, 3540395868, 3540478099, 3540301915, 99566, 3540460067, 3540268135, 3540384830, 3540374207, 3540336117, 97496, 3540298285, 3540315749]","['brutal death metal', 'death metal with grindcore', 'goregrind with doom metal elements']",14
87,hydra head records,closed,http://www.hydrahead.com/,"[3540546357, 5051, 3492, 25252]","['stoner metal', 'sludge metal', 'doom metal', 'mathcore', 'death metal with noise elements']",1
90,total holocaust records,closed,nan,"[16771, 35679, 6459, 15327]",['black metal'],15
92,king records,active,http://www.kingrecords.co.jp,"[3540340556, 3540494881, 15945, 18398, 3813, 3540281433, 44570, 3540427248, 129861, 3540347036, 26766, 3540429081, 3540503676, 3540445891]",['j-rock'],26
93,nightmare records,active,http://www.nightmarerecords.com/,"[8963, 80357, 95226, 45259, 8991, 2329, 3540292215, 3540315896, 3540292171, 3540353181, 3540311839, 2963, 3540337013, 18389, 435, 3540260080, 447, 28588, 3540357428, 17114, 3540278677, 3540354625]","['power metal', 'progressive metal', 'heavy metal']",1
94,discos y cintas denver,active,https://discosycintasdenver.com/,"[3540543126, 3540455769, 3540415235, 3540434277, 3540444874, 116052, 71986, 115445, 34230, 3540407409, 12471, 3540262866, 3540360029, 45459, 3540262980, 22357, 114328, 84942, 68821, 17491, 3540285718, 85536, 3540364668, 103348, 3540270659, 113320]",[],20
95,iron bonehead productions,active,http://www.ironbonehead.de,"[3344, 3540351672, 3540402711, 3540425970, 20306, 3540546265, 3540398265, 3540392465, 3540442989, 3540455648, 3540417733, 3540416945, 3540535377, 59898, 3540392553, 3540464314, 3540293449, 3540533454, 3540265391, 3540442438, 3540429329, 3540425179, 3540314351, 3540460498, 3540506822, 3540394622, 3540415820, 3540412262, 3540403587, 3540436265, 3540381991, 4612, 3540408018, 3540439039, 3540489019, 3540499167, 3540430472, 3540279740, 3540383554, 13236, 3540436956, 3540468070, 3540456865, 3540333867, 3540436694, 3540385618, 3540374693, 3540331075, 6267, 3540404097, 3540440594, 3540499170, 3540431770, 3540434587, 3540442067, 3540426718, 3540513861, 3540461084, 3540324914, 3540343897, 3540347400, 3540338186, 3540311239, 3540463985, 3540280960, 3540408645, 3540392320, 3540401388, 3540523389, 3540423405, 3540493406, 3540376560, 3540375882, 3540457175, 3540443627, 3540432888, 3540476866, 3540392997, 109, 3540545239, 3540463692, 3540541962, 12673, 85091, 3540410562, 3540442087, 3540434834, 3540480462, 4450, 3540358847, 3540292205, 3540436693, 3540507698, 53857, 3540289959, 11564, 3540465209, 85280, 10090, 25476]","['black metal', 'death metal', 'thrash metal', 'doom metal']",5
96,obscure abhorrence productions,active,http://www.obscure-abhorrence.de/,"[2247, 3540418864, 62497, 3540255206, 3540353124, 3540373298, 19260, 111155, 3540429185, 3540412173, 3540382980, 3540372459, 3540329511, 48523, 3540356508, 11729, 106788, 3540344267]",['black metal'],5
97,pagan records,active,https://pagan-records.com/,"[3540506211, 3540434906, 23765, 3540446756, 4273, 35470, 3540395616, 3540337658, 14380, 3540416174, 37654, 18509, 95770, 8605, 8881, 3540432034, 3540450978, 3540356536, 3540419417, 8176, 3540446795, 3540333837, 3540436232, 3540468630]","['black metal', 'death metal']",13
98,more hate productions,active,http://www.morehate.com/,"[3540289576, 3540446840, 3540461969, 3540358910, 3540410511, 3540407709, 3540301822, 1155, 3540538229, 3540477809, 93283, 28957, 3540542219, 3540424274, 21450, 5736, 3540405540, 3540438974, 73281, 3540363527, 3540318526, 3540390716, 3540320956, 11587, 29249, 3540439468, 3540324407, 3540404548, 128697, 3540457594, 3540288841, 3540519117, 11265, 3540396705, 70799, 79276, 3540465514, 3540402026, 3540461403, 3540444419, 3540402023, 3540378306, 3540446209, 3540440321, 35665, 3540421180, 3540499716, 471, 3540402162, 3540492773, 3540345685, 3540377590, 3540367519, 3540291887, 3540493367, 3540457757, 121188, 22063, 3540496024, 3540388496, 3540386706, 3540355015, 3540399523, 59774, 3540435641, 27794, 3540402634, 3540437354, 3540470137, 3540289577, 3540439467, 112947, 3540421829, 54905, 3540425296, 3540318088, 55388, 3540520355, 3540358143, 3540425458, 41389, 3540388148, 13601, 86904, 3540410744, 3540490837, 3540395089, 3540334104, 3540499598, 3540449000, 3540369427]","['death metal', 'black metal']",14
99,chapa discos,closed,nan,[28475],"['rock with doom metal', 'heavy metal with hard rock', 'heavy metal']",4
100,shrapnel records,active,http://www.shrapnelrecords.com/,"[607, 3540432408, 2366, 5886, 1776, 48367, 98897, 1306, 81016, 1693, 58710, 24005]","['neoclassical metal', 'fusion', 'shred metal']",1
101,sleaszy rider records,active,http://www.sleaszyrider.com/,"[3540281209, 13209, 3540456681, 1621, 3540337496, 38533, 31023, 3540310808, 3540430063, 3540400700, 3540472484, 3540411127, 2796, 3540348743, 3540350102, 3540317873, 3540393275, 3540435897, 13332, 3540266355, 33808, 3540400699, 3540418513, 3540387343, 3540431843, 3540473485, 3540550649, 3540545931, 37951, 5835, 19371, 3540489539, 3540490758, 3540444847, 58422, 7400, 4519, 760, 628, 3540490956, 3540391959, 83657, 40489, 3540452940, 3540292104, 46577, 34659, 3540432626, 3540308796, 3540454104, 3540445686, 3540530526, 3540391063, 3540350742, 3540433191, 22929, 3540549240, 50415, 3540256478, 3540484373, 7661, 51500, 3540498507, 63099, 3774, 3540451842, 3540261426, 3540529035, 3540546723, 14696, 6618, 3540419974, 67446, 10243, 27173, 52212, 3540401447, 27357, 86267, 3540437254, 3540284469, 3540448183, 3540408459, 3540297116, 3540491133, 69506, 20897, 3540479521, 43130, 64754]",['rock with doom metal'],54
102,smell the stench,closed,nan,"[58594, 3540328937, 3540331778, 3540411833, 3540389334, 3540359487]","['black metal', 'death metal with noise elements', 'power metal with dark ambient influences', 'drone metal']",7
103,werewolf records,active,https://www.werewolf.fi/,"[3540341862, 38696, 3540356343, 12163, 3540414327, 3540426539, 3540551168, 3540416153, 3540484750, 96008, 3540286512, 10066, 30403, 3540465554, 35678, 3540548225, 3540408643, 3540389124, 3540350584, 593, 3540370208, 57314, 989, 3540536219, 3540515925, 35080, 1047, 3540435296, 3540504451, 3540389110, 3540464300, 3540449364, 3540386702, 3540535611, 58665]",['black metal'],35
104,die hard records,active,http://www.diehard.com.br,"[3540423327, 3540399605, 13317, 13319, 88533, 3255, 1056, 52997, 105952, 93351]","['death metal', 'heavy metal', 'power metal', 'thrash metal']",23
105,metal age productions,active,http://www.metalage.sk/,"[47202, 11544, 92905, 3540439219, 10142, 73762, 9161, 47240, 3540341906, 1173, 7546, 4204, 5094, 6403, 6772, 3540339894, 3540441764]","['death metal', 'black metal', 'doom metal', 'thrash metal', 'death metal with grindcore', 'folk metal']",68
106,prosthetic records,active,http://prostheticrecords.com/,"[3540497529, 3540370004, 3540394240, 3540460587, 3540445628, 3540376906, 3540355379, 3540459402, 3540416493, 33549, 3540492625, 3540438274, 3540407505, 4592, 3540465508, 3540503104, 3540342373, 3540496101, 3540487581, 3540435319, 3540409019, 16011, 26772, 3540474086, 3540465176, 12108, 3540425631, 3540477677, 3720, 3540460371, 3540436594, 3540437687, 3540339780, 3540354213, 3540487930, 101157, 3540402002, 3540399028, 3540378827, 3540318481, 3540437246, 92196, 3540443043, 108715, 3604, 3540483993, 3540259026, 3540387420, 3540491281, 3540427585, 3540429085, 187, 3540496439, 3540397949, 3540327456, 3540316251, 3540523257, 16879, 3540501298, 3540434362, 68884, 3540450283, 3540392162, 3540404039, 3540357305, 3540257097, 87347, 3540393028, 3540457936, 3540449681, 3540451166, 3540487324, 3540422743, 3540393546, 3540463769, 694, 3540395532, 3540464838, 3540395323, 3540484828, 3540437153, 3540542576, 3540383732, 3540487971, 3540447853, 35392, 3540380048]","['metalcore', 'death metal', 'black metal', 'progressive metal']",1
107,rise above records,active,http://www.riseaboverecords.com,"[3540350545, 3540300320, 8153, 3540318499, 763, 3540383901, 872, 3540503480, 3540437335, 38639, 3540364126, 3540406799, 3540329522, 3540396107, 3540402526]","['doom metal', 'stoner metal', 'psychedelic doom metal', 'death metal with hardcore', 'death metal with progressive rock influences']",3
108,winterreich productions,active,nan,"[24411, 3540317285, 96740, 3540280222, 3540326234, 114780]",['black metal'],7
109,xtreem music,active,http://shop.xtreemmusic.com/english.main.index.php,"[2426, 120732, 67728, 3540326562, 1485, 13537, 982, 3540381196, 117785, 3540476775, 2751, 22908, 3540342254, 3540435510, 3300, 3540383674, 3540315958, 3540434978, 4646, 3540398820, 3540373434, 3540276942, 3540350842, 3540325177, 3540500769, 3540398661, 3540317587, 3622, 2185, 5567, 19717, 3540383605, 19321, 3540471912, 17153, 3540387793, 4369, 3540475334, 3540353828, 3540386593, 3540437327, 3540266564, 3540442868, 3540392256, 18407, 11263, 3540483957, 1957, 125327, 3540431502, 54692, 3540342654, 9431, 3540385746, 13099, 9613, 101009, 3540363119, 21491, 56040, 3540357908, 9283, 3540357097, 3540451722, 3540263883, 32351, 128267, 97350, 3540351029, 3540510169, 3540271425, 18698, 3540300512, 22305, 3540479522, 3540400337, 12621, 8783, 60709, 26050, 3608, 59400, 3540284366, 120829, 128344, 127584, 3540365130, 14366, 12585, 3540342573, 3540510234, 18121, 3527, 3540499079, 3540359918, 3540306233, 122405]","['death metal', 'thrash metal', 'black metal']",4
111,satanica productions,active,http://www.satanica.org/,"[3540316477, 3540332794, 3540383814, 3540306139, 3540337885, 6764, 3540327251, 3540359278, 3540322273, 3540310883, 3540353139, 3540325586, 3540312284, 3540362801, 3540323291, 3540328940, 3540332697, 3540287157, 3540310429, 3540298790, 3540309659, 3540298414, 3540325532, 3540290466, 3540311158, 3540331538, 3540359047, 109266, 3540288960, 3540364111, 3540310348, 3540322277, 3540290468, 3540324919, 3540308917, 3540365555, 3540327110, 3540330032, 3540332425, 73424, 3540309575]","['black metal', 'death metal']",17
112,mascot records,active,http://mascotlabelgroup.com,"[7755, 91416, 1402, 3540289227, 3540514552, 3540415139, 16298, 8582, 3540313435, 91813, 3540469608]","['progressive metal', 'death metal', 'thrash metal', 'black metal', 'heavy metal']",41
113,northern heritage,active,https://northern-heritage.net/,"[3540513616, 6014, 988, 21487, 25881, 4301, 3540377551, 18175, 20596, 3540312216, 7329, 10114]",['black metal'],35
115,spikefarm records,active,https://www.spinefarmrecords.com,"[15362, 1170, 3351]","['extreme metal', 'industrial metal', 'folk metal']",35
116,wolfsvuur records,unknown,https://web.archive.org/web/20210316152619/http://www.wolfsvuur.nl/,"[3540277303, 3540336745, 84316, 117635, 95939, 117604, 85429, 3540325847, 123774, 3540314749, 96231, 4842, 123862, 115012, 3540331963, 3540352359, 123775, 99331, 94073, 38152, 3540316615, 50857, 3540288733, 99149, 96486, 3540278091]",['black metal'],41
118,firebox records,closed,nan,"[21937, 58713, 3695, 3540275933, 23756]",['doom metal'],35
119,obliteration records,active,http://www.obliteration.jp,"[57771, 94127, 3540351846, 3540334329, 3540463216, 3540394170, 3540402090, 3540434594, 3540379163, 3540440592, 54445]","['death metal', 'death metal with grindcore']",26
120,thundering records,closed,http://home.nordnet.fr/~thunder/,"[36143, 23077, 13737]","['heavy metal', 'power metal', 'death metal', 'gothic metal', 'doom metal']",29
123,pulverised records,active,http://www.pulverised.net/,"[3540383329, 2445, 3540444854, 727, 3540394430, 3540444894, 3714, 3540387825, 3540283236, 61332, 123631, 2760, 9400, 3540408599, 51162, 3540343285, 25775, 11723, 7775, 3540366875, 87200, 3540361610, 3540349455, 3540483478, 2341, 61421, 12478, 3540446033, 3540476856, 124878, 16482, 3540326825, 21137, 3540544061, 55477, 3540504944, 3540349624, 55836, 3540484414, 465, 1357, 2519, 3540359826, 3540401872, 3540408237, 2049, 7767, 3540290484, 106870, 3540365733, 3540352820, 3540320442, 18281]","['death metal', 'black metal', 'thrash metal']",48
125,soundage productions,active,http://soundage.org/,"[3540367240, 3540378421, 10145, 15364, 3540355949, 5506, 6684, 3540316575, 3540403095, 3540429564, 3540420771, 3540498198, 3540409512, 3540504642, 3540332894, 3540359626, 3540532238, 3540522246, 78227, 3540465228, 35786, 3540467408, 3540399583, 13407, 3540485500, 81292, 3540487095, 3540377000, 3540438031, 3540494706, 101836, 3540374257, 3540427418, 3540328120, 3540456556, 3540491904, 3540424747, 3540474860, 3540293008, 3540541489, 3540450601, 3540338551, 3540429803, 3540387354, 3540460574, 3540447981, 3540409493, 3540531697, 16009, 3540442386, 3540319199, 3540447101, 3540425756, 3540501893, 3540423277, 3540389831, 3540353918, 117294, 3540355020, 3540453710, 3540460687, 16692, 48018, 3540434142, 3540461616, 3540409018, 1028, 3540452163, 88288, 73037, 3540475093, 1189, 3540358873, 3540355597, 3540378668, 3540451778, 3540340214, 3540456893, 3540483108, 3540287872, 3540441262, 3540436070, 3540373761, 3540498420, 3540427783, 26980, 3540447928, 3540388523, 3540317558, 3540338844, 3540376998, 123641, 3540375334, 3540398645, 3540419379, 74470, 100993, 3540460694, 3540352162, 3540362308]","['death metal', 'black metal', 'pagan metal', 'folk metal']",14
126,moon records,active,nan,"[3540546524, 90768]",['black metal'],13
127,mystic production,active,https://www.mystic-production.com/?i=1,"[4682, 17113, 2744, 3540551649, 3540542452, 113630, 258, 39595, 3540296472, 24946, 17236]","['metal', 'rock with doom metal']",13
128,victor,active,http://www.jvcmusic.co.jp/,"[3540280982, 2994, 3540428459, 3540493584, 55859]",[],26
129,willowtip records,active,http://www.willowtip.com/home.aspx,"[3540336855, 3540404051, 5640, 6379, 3540386812, 3540410114, 9802, 2065, 3540404250, 4227, 3540406456, 3540360378, 3540451093, 3540359394, 3540496531, 3540381503, 3540388650, 17459, 28877, 5460, 3540338918, 3540356106, 3179, 59096, 19740, 3540378310, 1046, 3540459980, 108235, 8788, 3540399766, 1942, 3540402486, 3540361823, 4537, 1097, 28554, 12578, 3540347826, 3540413704, 96264, 3540436728, 99967, 3540407578, 13837, 3540443524, 403, 26243, 3540515037, 52921, 3540458382, 3540449572, 3540440083, 24477, 3540397429, 3540368286, 3104, 3540337580, 92948, 3540287548, 3540346507, 28155, 3540416456, 3540418331, 3540343469, 206, 3540366277, 3540349410, 3540408136, 9494, 3540526793, 3540494835, 1279, 3540315635, 18384, 3540304453, 1001]","['death metal', 'death metal with grindcore']",1
